dataset,status,n_features,beam_size,attempt,refinement_type,r2,rmse,complexity,seconds,error,noise_strength,expr
feynman_II_36_38,ok,8,240,4,BeamBFGS,0.8483559003814589,,53.0,120.636,,0.01,(-1.0595568056094442 add ((0.009048978066595827 mul ((x_4 mul x_3) mul x_4)) add ((0.5626982720462985 mul x_5) add (-2.1114532935841117 mul (((((0.184193523282423 mul x_2) add (-0.02286487677040145 mul x_7)) sub (((-0.08344670599220684 mul (x_3 mul x_5)) add (-0.08630303131731755 mul x_6)) add (0.01286621677585448 mul sin((28.024358725383376 add (-12.33627509919018 mul x_3)))))) sub (0.1920440218440552 mul sqrt((19.50968854077181 add (8.756911986119702 mul x_1))))) mul x_0)))))
feynman_II_37_1,ok,3,30,1,BeamBFGS,0.9977538441493176,,25.0,8.762,,0.01,(4.013574225134564 add ((0.40835375594974965 mul (((((0.4276951754103654 mul x_1) sub (-0.054301442849983186 mul (x_2 mul x_0))) sub (-2.3187258009200207 mul x_2)) mul x_0) mul x_1)) sub (0.3977622425979384 mul x_1)))
feynman_II_38_14,ok,2,30,1,BeamBFGS,0.9650440746381993,,22.0,10.108,,0.01,(-0.03719743782995656 add (x_0 mul inv(((18.914639071866045 mul inv((4.206690382684843 add (-0.5567007251976163 mul x_1)))) add (1363.1542633356253 mul inv((-290.18865862871047 add (-611.3223549013917 mul x_0))))))))
feynman_II_38_3,ok,4,60,2,BeamBFGS,0.9997005329044031,,21.0,27.040,,0.01,(-0.015434921632590342 add ((x_0 mul x_3) mul (abs((7.775679399729084 add (0.0061598283316866625 mul x_1))) mul (x_1 mul inv((-0.040203263054265914 add (7.801201056056108 mul x_2)))))))
feynman_II_3_24,ok,2,30,1,BeamBFGS,0.9888202899647464,,10.0,7.699,,0.01,(-0.010557142735102788 add (x_0 mul inv((-21.62048031695721 add (32.74337270867613 mul x_1)))))
feynman_II_4_23,ok,3,120,3,BeamBFGS,0.9998088869541784,,28.0,34.725,,0.01,(2.1496723272397414e-05 add (x_0 mul (inv((0.00306141311045547 add (3.578837478785919 mul (x_1 mul x_2)))) mul ((0.0006768198216094572 mul ((24.18440089062007 add (-0.01382046292354568 mul x_1)))**2) sub ((-0.3320714495026359 add (0.0002447020126520736 mul x_0)))**2))))
feynman_II_6_11,ok,4,240,4,BeamBFGS,0.7430863717525411,,28.0,73.888,,0.01,(0.002878235860984424 add (((inv(((-0.02074799183447625 mul arctan(((-27.306305044255378 mul x_0) sub (0.14030504425536763 mul x_0)))) sub (0.041268123398098204 mul x_3))) mul x_1) mul ((0.008885450170429741 add (-0.008889426060310365 mul x_2)))**2) mul x_1))
feynman_II_6_15a,ok,6,120,3,BeamBFGS,0.8567967604621397,,41.0,46.149,,0.01,(-281.11269957996626 add ((-0.030263247690989443 mul (((-605.9654782590626 mul (((-0.029387717617346105 mul x_0) sub (-0.034428195668575384 mul x_3)) mul (x_0 mul x_1))) sub (150.74291700620643 mul x_5)) mul inv((-40.780779896868076 add (46.429134297383285 mul x_2))))) sub ((-137.7971043859718 mul ((-1.427851038754631 add (0.00010330841757532868 mul x_3)))**2) sub (0.07139444611997789 mul x_1))))
feynman_II_6_15b,ok,4,60,2,BeamBFGS,0.61350182225884,,25.0,16.592,,0.01,(0.0016809774456265272 add (((x_3 mul ((-2729.506405673213 mul inv((-28.807134201977398 add (69.13324644649735 mul x_3)))) add (7.62528694674117 mul x_0))) mul cos((-20.42144114984252 add (0.0007018148807173553 mul x_2)))) mul x_1))
feynman_II_8_31,ok,2,30,1,BeamBFGS,0.9998034189337938,,36.0,6.078,,0.01,(0.0005476150506697499 add (x_0 mul (((0.010038195275864685 mul x_1) sub (87.92018085497318 mul ((x_1 mul inv(((1.5621435788683464 mul ((-4.562255856752379 add (-0.0033237372049844905 mul x_0)))**3) add cos((-3.2102162351763726 add (-0.5972033388538736 mul x_0)))))) mul (0.8452358823518562 mul x_1)))) sub (0.002932722884492564 mul x_0))))
feynman_II_8_7,ok,3,30,1,BeamBFGS,0.9588822328830624,,26.0,11.204,,0.01,(-0.1430198943111025 add ((35.088053299874325 mul (inv(((97.61889860352899 mul x_2) sub ((-61.125005856155916 mul x_1) add (-0.32200585615593513 mul x_1)))) mul x_0)) add ((-0.032288671371323456 mul x_0) sub (-0.025214407707244244 mul x_2))))
feynman_I_10_7,ok,3,30,1,BeamBFGS,0.9954520211202098,,36.0,11.006,,0.01,(2014.2260670579808 add ((-4.1176535811076524 mul ((-22.11728770287783 add (0.004932600690771817 mul x_0)))**2) sub ((-6.620976343457518e-05 mul (((-147.30635850152873 mul x_2) add ((2686.5773840081088 mul x_0) add ((-177.24101926274585 mul (x_0 mul x_2)) sub (105.48339814314038 mul x_2)))) mul x_1)) add (-0.027361940455363158 mul x_2))))
feynman_I_11_19,ok,6,60,2,BeamBFGS,0.9230028531595003,,35.0,30.628,,0.01,(5.856577822910654 add (((-0.6019848726126561 mul (((-0.4173859269833682 mul x_2) sub (1.738357337995753 mul x_0)) mul x_3)) sub ((0.957573011160961 mul x_3) sub ((1.2227679270131842 mul x_1) sub (-0.06527358331960295 mul (((x_5 mul x_2) mul x_1) mul x_4))))) sub (-1.1363997443664942 mul x_4)))
feynman_I_12_1,ok,2,30,1,BeamBFGS,0.99955393827744,,20.0,9.717,,0.01,(-0.0339078103164862 add ((((-0.006313966721905799 mul x_1) sub (-7.440578711934245 mul ((-0.06363270082003557 add (-0.010489949987153342 mul x_0)))**2)) sub (-0.9885962021084591 mul x_0)) mul x_1))
feynman_I_12_11,ok,5,60,2,BeamBFGS,0.9682761889998875,,39.0,22.745,,0.01,(7.492441672961157 add ((((-0.20135882838825017 mul ((x_0 mul x_3) mul ((-66.84871878087942 mul inv((-1.8664144592742076 add (-11.161624321100906 mul x_1)))) add (-0.07754103070736285 mul x_2)))) add ((-0.006732518783269606 mul x_1) sub (0.058873843059552344 mul x_0))) mul x_1) mul (cos((-4.572892628176854 add (0.9411395706066767 mul x_4))) mul x_2)))
feynman_I_12_2,ok,4,60,2,BeamBFGS,0.9994001048762203,,31.0,25.069,,0.01,(0.00033868896685575677 add ((x_1 mul inv((7.859126563438624 add (85.79237277215329 mul (abs(((46.37362950609727 mul x_2) add (-1.368422151132264 mul x_3))) mul ((-0.0246268092633327 add (0.5472624451922712 mul x_3)))**2))))) mul abs((-10.424618314814104 add (-83.02733488078533 mul x_0)))))
feynman_I_12_4,ok,3,240,4,BeamBFGS,0.9882949769912169,,17.0,87.655,,0.01,(-0.0034036617699890097 add ((x_0 mul inv((-0.5972120554363225 add (0.8922725305979831 mul x_2)))) mul inv((2.727241993257645 add (36.695282401486985 mul x_1)))))
feynman_I_12_5,ok,2,30,1,BeamBFGS,0.9995994959629341,,26.0,9.121,,0.01,(-0.0032980986839095433 add ((((1.0030540604735523 mul x_1) add (-0.004384250225307826 mul x_0)) sub (-0.45564544067785706 mul (((0.08258449046808157 mul x_0) add (-0.0004258818485486539 mul ((x_1 mul x_1) mul x_0))))**3)) mul x_0))
feynman_I_13_12,ok,5,480,5,BeamBFGS,0.8700962236153587,,20.0,257.942,,0.01,(0.8769825080992 add (((x_1 mul ((-0.7935855978564867 mul x_3) add (0.7513872132782069 mul x_2))) mul inv((3.716682382870779 add (-0.6063711438433431 mul x_0)))) mul x_4))
feynman_I_13_4,ok,4,30,1,BeamBFGS,0.9550266294887578,,13.0,10.756,,0.01,(-3.3709590247559915 add (((2.9134403921451546 mul x_1) sub (-0.8999301599257457 mul (x_2 mul x_3))) mul x_0))
feynman_I_14_3,ok,3,30,1,BeamBFGS,0.9996065375788514,,25.0,8.706,,0.01,(-0.0725303618474057 add ((6.402889610878025 mul inv((12.389636686511533 add (47.71625381955073 mul x_1)))) sub (-0.3840211808105117 mul ((x_1 mul (x_2 mul x_0)) mul ((1.621803406899726 add (-0.0022979704623225976 mul x_0)))**2))))
feynman_I_14_4,ok,2,30,1,BeamBFGS,0.9996953520723051,,28.0,9.504,,0.01,(-0.008862745163971229 add ((sin((2.048149805588017e-05 add (0.003966671468494891 mul x_0))) mul x_1) mul ((-38.87799848889639 mul (((0.000365987183889933 mul x_0) sub (-0.00035988969675668773 mul x_1)) mul (x_1 mul x_1))) sub (-126.20910730962265 mul x_1))))
feynman_I_15_10,ok,3,30,1,BeamBFGS,0.9947164653142813,,33.0,10.727,,0.01,(-0.195987544191288 add (((1.2084936073467802 mul x_1) sub (-0.0001740470101191075 mul (((-6.3075808826425 mul sqrt((5.1434920283422905 add (-0.9015545887212917 mul x_0)))) sub ((-56.938739151073264 mul cos((-6.624554467699633 add (-0.5817590689867599 mul x_0)))) sub (-74.36164596929257 mul x_1))) mul x_2))) mul x_0))
feynman_I_15_3t,ok,4,30,1,BeamBFGS,0.9949195521092482,,15.0,11.055,,0.01,(-0.07382286075505816 add (((-0.05739910175074412 mul x_0) add (0.008011264201624728 mul (x_2 mul x_1))) add (1.044575185556781 mul x_3)))
feynman_I_15_3x,ok,4,30,1,BeamBFGS,0.9880736345455827,,19.0,9.521,,0.01,(-2.083939788561037 add ((1.2709618810077519 mul x_0) add (-0.03458447894941473 mul ((x_1 mul ((3.159053131451267 mul x_0) sub (-0.27620329504718044 mul x_2))) mul x_3))))
feynman_I_16_6,ok,3,30,1,BeamBFGS,0.965237229617838,,30.0,10.123,,0.01,(2.884008186510085 add ((((53403.10063966023 mul inv((-9653.750735366802 add (-8237.323478617049 mul x_0)))) add (0.6995249305808018 mul x_1)) add (-0.2274732399808699 mul x_1)) add (-1.4250775489871578e-07 mul (((-1126190.0943448213 mul x_0) sub (-959665.4832540245 mul x_1)) mul x_2))))
feynman_I_18_12,ok,3,120,3,BeamBFGS,0.8887871394323952,,22.0,38.245,,0.01,(1.282404068072449 add (x_1 mul ((-0.12089009411640823 mul (x_0 mul x_2)) mul ((-3318.256590182598 mul inv((581.2283809513485 add (-9.747319428071593 mul x_0)))) sub (-1.8818307574924065 mul x_2)))))
feynman_I_18_14,ok,4,60,2,BeamBFGS,0.9472976287433925,,27.0,30.330,,0.01,(4.294867663806206 add (((((-450056.7227524939 mul (x_0 mul x_0)) sub ((-49505085.308503926 mul x_3) add (112863394.2406647 add x_3))) sub (6071056.362356132 mul x_1)) mul (-1.263661447896094e-08 mul x_0)) mul (x_2 mul x_1)))
feynman_I_18_4,ok,4,60,2,BeamBFGS,0.9379020296983909,,39.0,21.225,,0.01,(-11.04251013892104 add ((((-0.00017045789344774447 mul (x_2 mul x_3)) sub (-0.10370794016907803 mul (inv((0.8159177361196662 add (-2.0277152533639393 mul x_0))) mul inv((-85.94523399251506 add (9.146354650768512 mul x_1)))))) add (2.2183873931088773 mul inv((52.390483106895935 add (-2.1264406272365672 mul x_2))))) mul ((6.368904585014249 add (0.10121748814861854 mul x_3)))**3))
feynman_I_24_6,ok,4,30,1,BeamBFGS,0.9870071933061805,,14.0,9.116,,0.01,(1.0467808456335543 add ((((0.42564166668366005 add (0.4130272637571841 mul x_3)))**3 mul x_1) mul (x_0 mul x_2)))
feynman_I_25_13,ok,2,30,1,BeamBFGS,0.9997325158644202,,27.0,8.841,,0.01,(-0.008772871284110325 add (x_0 mul (((1346.1453081842508 mul inv((37.52403232116003 add (1311.0567131017265 mul x_1)))) sub (1.2844378137675208 mul x_0)) sub (1.9310702577209795 mul (cos((3.984133819758537 add (0.000265694596595108 mul x_0))) mul x_0)))))
feynman_I_26_2,ok,2,30,1,BeamBFGS,0.9613630935531684,,19.0,5.789,,0.01,(-0.06490580780241541 add ((-0.0019905271036997083 mul ((((67.0875751587166 mul x_0) add (-0.6956189996139026 mul x_1)) mul x_1) mul x_1)) sub (-1.461593030821469 mul x_0)))
feynman_I_27_6,ok,3,30,1,BeamBFGS,0.9276639425910507,,23.0,9.573,,0.01,(1.634408414883029 add (((7.71321116339134 mul inv((-3.4535283813952122 add (-0.6478493179201863 mul x_1)))) sub (-0.10787392377430638 mul x_0)) add (0.7551012802519479 mul ((1.2503170419391554 add (-0.23927583840619102 mul x_2)))**2)))
feynman_I_29_16,ok,4,60,2,BeamBFGS,0.6667072982800033,,44.0,32.880,,0.01,(3.001795289130101 add (((cos((-67.02979846242914 add (-1.31691801928331 mul x_3))) mul inv(((-0.0029412874974149125 mul inv(((4.915165258252277e-07 mul inv((3.5258722001978753 add (-0.6446988366093135 mul x_3)))) add (-4.2893985651047727e-08 mul (x_2 mul x_2))))) add x_0))) mul ((0.18338798344044255 mul tan((37.87948826848547 add (-32.793757996870454 mul x_3)))) add (1764.7555249229424 mul x_1))) mul x_0))
feynman_I_29_4,ok,2,30,1,BeamBFGS,0.999754263433626,,25.0,13.792,,0.01,(0.0008202747635336344 add ((inv((-0.38404040497863934 add (56.72106768959813 mul x_1))) mul ((-0.0010057267303967192 mul (x_1 mul x_1)) sub (-184.56861088943043 mul abs((0.3057270225176133 add (6.541159970911984e-05 mul x_0)))))) mul x_0))
feynman_I_30_3,ok,3,240,4,BeamBFGS,0.47700959091181017,,23.0,109.580,,0.01,(-0.335331563050529 add ((-1159.3371105824351 mul (x_0 mul inv((-545.8822076459763 add (-0.008679978128446323 mul (x_2 mul ((-643.1174578106176 add (631.0512211384669 mul x_1)))**2)))))) add (0.7510928055580112 mul x_0)))
feynman_I_30_5,ok,3,30,1,BeamBFGS,0.9606195119628601,,17.0,8.754,,0.01,(-0.19818542628382027 add (inv(((-76.09094176049129 mul x_2) sub (57.378346124754394 mul x_1))) mul ((-4.532327838188231 add (-0.5548342615703769 mul x_0)))**3))
feynman_I_32_17,ok,6,120,3,BeamBFGS,0.9188755557076557,,43.0,50.415,,0.01,(-3.108954612839849 add (((12.267982744747075 mul exp((2.727937046609829 add (-0.22971665344931042 mul x_1)))) add ((-82.29816826069208 mul x_3) sub (69.62915860384646 mul x_2))) mul inv((((-17.584997897057967 mul cos((-62.4516640547616 add (-0.8520000001028712 mul (x_0 mul exp((-6.569999999912354 add (-24.49999999991183 mul x_3)))))))) sub (-19.38870965858361 mul x_4)) sub (8.14335355164556 mul x_5)))))
feynman_I_32_5,ok,4,60,2,BeamBFGS,0.9894659935270147,,25.0,21.583,,0.01,(0.024027311278877046 add (x_0 mul (x_0 mul (((-27.33196083028714 mul (x_1 mul inv(((-85.36652266432051 mul x_3) sub (22.082866310290846 mul (x_2 mul x_3)))))) sub (0.04482116547736198 mul x_1)))**2)))
feynman_I_34_1,ok,3,30,1,BeamBFGS,0.9760593130028048,,17.0,6.182,,0.01,(0.07372449223940021 add (x_2 mul (((0.12716643194257432 mul x_0) sub (0.14576729951121717 mul (x_0 mul x_1))) sub (-1.2958191132700763 mul x_1))))
feynman_I_34_14,ok,3,30,1,BeamBFGS,0.9953151273785908,,26.0,10.586,,0.01,(0.02828521740690115 add (inv((((-0.006441870940201073 mul ((-93.6251253680401 add (3.044328575601968 mul x_1)))**2) add (-3.6608512073410737 mul x_1)) sub (57.44735376872671 mul sin((-1.4292928822291924 add (-0.014922704819277757 mul x_0)))))) mul x_2))
feynman_I_34_27,ok,2,30,1,BeamBFGS,0.9996219236364998,,23.0,8.828,,0.01,(0.0018347713800897058 add ((((2.1406280228443793 add (-0.0029706462014639796 mul x_1)))**2 mul ((0.03554633552729397 mul x_1) add (0.00983834317531601 mul inv((-9.165713517914233 add (0.8264308354615598 mul x_1)))))) mul x_0))
feynman_I_34_8,ok,4,60,2,BeamBFGS,0.9998607020114789,,21.0,30.574,,0.01,(0.02878432937709796 add ((x_1 mul ((((0.9142548574014596 add (0.0010563811406006293 mul x_1)))**2 mul x_0) mul x_2)) mul inv((-0.010023152060903973 add (0.8504207248945876 mul x_3)))))
feynman_I_37_4,ok,3,30,1,BeamBFGS,0.9366554798195883,,27.0,13.330,,0.01,(3.506094891647359 add ((0.08222243467638092 mul x_2) add ((0.4959923171843937 mul x_0) sub ((-1.2426629350909388 mul cos((-46.44568444574802 add (0.4217516941733022 mul x_1)))) add (-5.489909109788337 mul cos((-6.089812127913886 add (-1.0522579438476605 mul x_2))))))))
feynman_I_38_12,ok,4,30,1,BeamBFGS,0.8403213475446174,,18.0,15.345,,0.01,(-0.9017275005238673 add ((13.057218203779591 mul (exp(((-1.107408961264112 mul x_1) add (-0.47845730222190014 mul x_0))) mul x_2)) add (0.3020227434231463 mul x_3)))
feynman_I_39_1,ok,2,30,1,BeamBFGS,0.9996262585844715,,29.0,6.518,,0.01,(-0.011676399569548985 add (x_0 mul (((1.5032964731285516 mul x_1) sub (3.7729563444987865e-06 mul (((0.010778946570610955 mul x_0) sub (54.79007781360164 mul cos(((25.532471217973203 mul x_1) add (-4.917528782026887 mul x_1))))))**2)) add (-0.0012825071679980174 mul x_0))))
feynman_I_39_11,ok,3,30,1,BeamBFGS,0.9990695368414186,,34.0,9.224,,0.01,(3.9421785981665027 add (inv(((1.8346711562329533e-06 mul x_0) add (8.792263852947747e-11 mul ((-19.182099984090033 add (75.49285267732648 mul x_0)))**2))) mul ((((-1.931408696089273e-05 mul x_0) add 2.060460180676702e-05) sub (((6.351464098803567 add (-3.784018656448188e-07 mul x_1)))**2 mul x_2)) add (40.3410960400904 mul x_2))))
feynman_I_39_22,ok,4,30,1,BeamBFGS,0.9658737388904453,,27.0,11.294,,0.01,(-0.7899813649875309 add ((0.19602962050413164 mul x_1) sub (-0.06102796200474268 mul ((exp(((0.3133889773367722 mul x_3) add (-0.031270930381454905 mul x_1))) mul x_0) mul (x_1 mul ((-4.567207383644676 add (0.595029108481026 mul x_2)))**2)))))
feynman_I_40_1,ok,6,30,1,BeamBFGS,0.40574678142308507,,32.0,9.619,,0.01,(2.034303471884248 add (((-0.04813274828306097 mul abs((0.00031310785710293113 add (5.09734466131383 mul x_2)))) add (-5.384686411627102e-05 mul (x_0 mul (((-6.307278378446684 mul exp((2.565795105699087 add (-0.9850606728694072 mul x_3)))) add (-8.026009916422842 mul x_4)))**2))) add (-0.22497322046342855 mul x_1)))
feynman_I_41_16,ok,5,120,3,BeamBFGS,0.9592399958094153,,38.0,44.043,,0.01,(-0.31295314507944966 add (((0.11197082629946871 mul (x_0 mul x_3)) add (0.10182020690515299 mul exp((-4.363737131662355 add (1.3710903573834183 mul x_0))))) mul ((((-33.329084044028846 mul x_3) add (-246.3402002932702 mul x_1)) mul inv((-4.535573572202039 add (-0.11598799728582834 mul x_2)))) mul exp((-2.4838943984445363 add (-0.8990798051715947 mul x_4))))))
feynman_I_43_16,ok,4,30,1,BeamBFGS,0.9976652426085495,,39.0,8.778,,0.01,(-0.24692345198979507 add ((x_1 mul ((-143932.77588962944 mul inv(((24.776344151724196 mul x_2) sub (0.1005476136535821 mul ((-39817.98277418984 add (-43213.41637484456 mul x_3)))**2)))) add (0.13130067894783962 mul ((0.0626588946367019 add (-0.00013394610179839339 mul (x_0 mul x_2))))**3))) mul (x_0 mul ((-54.768630404607634 add (-18.61437980652544 mul x_2)))**2)))
feynman_I_43_31,ok,3,30,1,BeamBFGS,0.999725077631622,,28.0,9.309,,0.01,(0.0008453994435254943 add (x_1 mul ((30.951257284263658 mul x_2) add (((-30.948742715736323 mul x_2) add (0.008749535878361735 mul x_0)) sub (-3.544953264261065 mul (abs((-0.27916958998976166 add (-0.0005122506723732309 mul x_2))) mul (x_0 mul x_2)))))))
feynman_I_43_43,ok,4,120,3,BeamBFGS,0.9043048236827762,,25.0,51.263,,0.01,(0.08874237718207871 add (((-4.567450267722534 mul x_0) sub (-23.074188542827383 mul x_3)) mul (x_1 mul inv(((16.429000111746234 mul x_0) add (0.29089955032764264 mul ((5.600759070687707 add (-6.555658015915897 mul x_2)))**2))))))
feynman_I_44_4,ok,5,120,3,BeamBFGS,0.9650136369629692,,20.0,45.011,,0.01,(-0.9722590433391042 add (((x_0 mul ((-0.0018279188121033978 mul x_3) sub (-0.0018712401061645404 mul x_4))) mul ((-12.448032417608268 add (-4.018523857900369 mul x_1)))**2) mul x_2))
feynman_I_47_23,ok,3,30,1,BeamBFGS,0.9625640936762828,,12.0,10.573,,0.01,(0.8477539158073282 add ((x_1 mul inv((1.5597423670525246 add (3.1799101181183866 mul x_2)))) mul x_0))
feynman_I_48_2,ok,3,30,1,BeamBFGS,0.9994994610543685,,25.0,10.922,,0.01,(4.28852711750174 add ((-0.19365443023292098 mul (inv((0.14871613904310413 add (0.11878830138672718 mul (x_0 mul x_1)))) mul x_2)) sub (-0.00035608849790970057 mul (((3.529612166456275 add (52.781639010540225 mul x_2)))**2 mul x_0))))
feynman_I_50_26,ok,4,240,4,BeamBFGS,0.4835471922366772,,33.0,74.361,,0.01,(0.48094465213385396 add ((x_1 mul ((((-0.35450652194004645 mul x_2) sub (-3.775064706551157 mul ((1.0297510572917814 add (-0.43233356078565033 mul x_1)))**2)))**2 mul exp(((0.28845217719479516 mul x_3) sub (-1.4749305512063515 mul cos((-2.025188387105659 add (-0.8544876971565174 mul x_0)))))))) mul x_1))
feynman_I_6_2,ok,2,30,1,BeamBFGS,0.9516520951197274,,15.0,9.689,,0.01,(0.12387465934687435 add (sin((2.28875863973524 add (-1.2704532833652595 mul x_1))) mul exp((-1.2769498168005804 add (-0.810421365514274 mul x_0)))))
feynman_I_6_2a,ok,1,30,1,BeamBFGS,0.9995510996907465,,21.0,6.109,,0.01,(-13.973603188033476 add (((-0.7688124779314918 mul ((42.6106818454726 add (3.0631455245531702 mul x_0)))**2) add (14.895681704721037 mul x_0)) mul inv((-95.42903194335615 add (-16.31050743714946 mul x_0)))))
feynman_I_6_2b,ok,3,120,3,BeamBFGS,0.7788123919765779,,31.0,41.536,,0.01,(0.4901990119681574 add ((-0.14494248639706953 mul x_2) sub (-0.0012770824380612179 mul (x_1 mul (((59.89033571137536 mul sin((8.64087543624052 add (0.6935163083710497 mul x_0)))) add (30.464910611850204 mul x_2)) sub (23.908330036926866 mul exp((1.9137950102140284 add (-0.8685821497110092 mul x_2)))))))))
feynman_I_8_14,ok,4,60,2,BeamBFGS,0.5951812145642885,,41.0,22.324,,0.01,(0.4876190552780256 add ((0.7915782394594871 mul x_0) add ((13.26957850621335 mul (((((0.0023295698097036263 mul x_2) add (0.07966957272994703 mul inv((-7.046034915894895 add (0.5025702012198954 mul x_3))))) mul x_1) mul x_0) mul x_2)) add ((-0.20381340072100185 mul x_3) sub (-58.03619317900426 mul (x_1 mul inv((158.43042886846706 add (-23.404755004921068 mul x_3)))))))))
feynman_I_9_18,all_attempts_failed,9,,5,,,,,278.070,All retry attempts failed,0.01,
feynman_test_1,ok,7,120,3,BeamBFGS,0.847040277031766,,40.0,61.798,,0.01,(-3.470280859138852 add ((exp((-67.49402370254154 add (1.3657096343097888 mul x_1))) mul (((19136119.418289557 mul x_2) add (34.87295139513678 mul abs((4373867.745434553 add (-1492463.1099402148 mul x_5))))) mul x_0)) mul ((x_2 mul x_3) mul ((-1870252.9804061712 mul inv((2.6066100871463816e-15 add (-3.0027469116134954e-15 mul x_6)))) add (4008.337012137836 mul x_4)))))
feynman_test_10,ok,3,30,1,BeamBFGS,0.9854600583066858,,25.0,6.065,,0.01,(0.5850194938491039 add (((-1.8288897071494472e-05 mul (((-3.192151229742003 mul cos((19.80351640506957 add (-7.675551727207451 mul x_0)))) sub (-20.875853630163377 mul x_0)))**2) add (0.8028834445338235 mul x_2)) sub (-0.1561167631796251 mul x_1)))
feynman_test_11,ok,4,120,3,BeamBFGS,0.9055344491519408,,25.0,52.638,,0.01,(0.033178244952444966 add ((((71.71528731713926 mul inv((101.83794204118594 add (66.51423251204001 mul (x_2 mul x_3))))) add (-0.053940287928785524 mul x_1)) mul x_0) mul ((0.4194662569282318 add (1.4210870203467056 mul x_3)))**2))
feynman_test_12,ok,5,30,1,BeamBFGS,0.9680412186683093,,34.0,12.999,,0.01,(-2.406297123891102 add ((x_3 mul (x_0 mul x_2)) mul (((-12.285579187862481 add (-0.061102058938036836 mul x_4)))**2 mul ((-0.00023136771467963335 mul x_0) add (2.650977053989632e-09 mul inv((5.29214732420364 add (4.006447413547107 mul (x_1 mul inv((1.9502388519213197e-07 add (-0.7570553910915271 mul x_1))))))))))))
feynman_test_13,ok,5,30,1,BeamBFGS,0.5953322175861153,,26.0,6.344,,0.01,(0.012925759066867803 add ((((0.001183215763883688 mul x_3) add (4.71664727994568 mul inv(((1.5995648445391417 mul x_1) sub (-4.623906347502817 mul x_4))))))**3 mul (x_2 mul inv((93.6868341269307 add (-17.11322060703821 mul x_0))))))
feynman_test_14,ok,5,240,4,BeamBFGS,0.54384854129259,,42.0,110.810,,0.01,(0.719203625624785 add (((2.0458916729379306e-07 mul (inv((5.79822912604748e-06 add (2.6194015549008612e-06 mul x_0))) mul x_2)) add inv(((88.08187330991858 mul tan((-3.187714594910584 add (0.0321149461397468 mul x_3)))) add (-7.918075404853252 mul x_2)))) mul (((-3.9601090146624904 mul x_3) sub ((-0.8654423290161486 mul (x_1 mul x_4)) sub (5.410411618756685 mul x_1))) mul x_0)))
feynman_test_15,ok,4,120,3,BeamBFGS,0.9151003896225313,,33.0,51.467,,0.01,(440.1717186065262 add ((-0.09690604901636314 mul x_0) sub ((((-0.00022679619772788151 mul (((-2.212833311491453 mul x_0) sub (22.467764452369195 mul x_2)))**2) add (0.024545848384554505 mul x_1)) sub (562.7637756820016 mul inv((-1.2816466722373798 add (-0.025473473867733774 mul x_3))))) add (7.764617333036747 mul x_3))))
feynman_test_16,ok,6,30,1,BeamBFGS,0.9329299933658163,,42.0,14.320,,0.01,(-1.8403150042774072 add (((-4.356723055124356e-05 mul (x_1 mul ((-9.864432435200799 add (-6.843929795639719 mul x_0)))**3)) add ((1.246784803311232 mul x_4) sub ((-2.4742849744747577 mul x_3) add (-3.410737754588088 mul (((-0.38468619993436387 mul sin((11.062663535179619 add (-35.14667524481879 mul x_2)))) add (-0.007305178361584625 mul ((x_2 mul x_0) mul x_5))))**2)))) mul x_1))
feynman_test_17,ok,6,30,1,BeamBFGS,0.8642086616266887,,32.0,6.922,,0.01,(-674.7081575959583 add (x_4 mul ((((62.33517017635589 mul x_2) add ((-282.5551635795175 mul x_5) sub (350.6139781821595 mul x_0))) sub (abs(((16.6335544581195 mul (x_3 mul x_1)) add (-100.33904476547765 mul x_4))) mul x_1)) mul (-0.07260593399559359 mul x_1))))
feynman_test_18,ok,5,120,3,BeamBFGS,0.8539096650341521,,22.0,47.618,,0.01,(-0.1522694389938334 add (x_3 mul ((0.0153512616178276 mul x_1) sub (30.656965503210827 mul inv((((11.277005151733496 mul x_4) sub (37.79346655368294 mul x_0)) sub (19.32947003465861 mul x_2)))))))
feynman_test_19,ok,6,30,1,BeamBFGS,0.9102754364034134,,33.0,11.259,,0.01,(-1.0374735777788557 add ((((((2.4858888781441992 mul x_4) sub (-2.8602607772069146 mul x_5)))**3 mul x_3) mul cos(((-0.6769847837484257 mul ((-2.608359695660207 add (-0.07492788742111674 mul x_3)))**2) sub (-0.02820588002749103 mul x_1)))) mul sin((43.98383966176715 add (-0.0002467838689482928 mul x_0)))))
feynman_test_2,ok,6,480,5,BeamBFGS,0.7135434195363692,,26.0,245.398,,0.01,(0.22438519804163193 add (((1.0774336987232924 mul (x_3 mul x_1)) sub (-7.275706255052719 mul cos(((0.9865870786389854 mul x_5) add (-0.9968628426421856 mul x_4))))) mul ((-0.13478486084222213 mul x_2) add (0.24288422518163924 mul x_0))))
feynman_test_20,ok,7,30,1,BeamBFGS,0.995036132677386,,41.0,18.053,,0.01,(1.1185678597179618 add (exp(((-241.3349118669591 mul x_5) add (52.85447979033664 mul x_1))) mul ((166.68402029457127 mul x_2) add (-280.004377531181 mul ((((322.9660131718672 mul x_0) sub (216.65055875647246 mul x_1)) sub (59.409149602807254 mul inv((110.95717714282621 add (-22.694314430820143 mul x_3))))) mul ((341.1933869557097 mul x_1) sub (685.5799051567669 mul x_4)))))))
