dataset,status,n_features,refinement_type,r2,rmse,complexity,complexity_original,complexity_simplified,seconds,error,noise_strength,expr,expr_simplified
feynman_I_6_2a,ok,1,NoRef,0.9841561749401445,0.009064023576187063,70,70,70,6.288834095001221,,0.1,(0.00347 + (54.6 * ((((-0.0036 * sin(((-3.42 + (-0.0322 * sqrt((44.7 + (0.0015999999999999999 * inv(((-9.46 + (-5.25 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))) + (0.00823 + (-5.53 * tan((0.00448 + (-15.1 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))))))))))) + ((8.85 + (-33.0 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))) * (90.9 + (-0.937 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))))) * (0.8210000000000001 + (0.637 * cos((48.800000000000004 + (-73.7 * (-3.3043792546673862 + (1.6591429555496728 * x_0)))))))) + (0.09820000000000001 + (-0.043000000000000003 * (-3.3043792546673862 + (1.6591429555496728 * x_0))))))**3)),54.6*(-0.071343147088635935*x_0 + 0.0036*(0.637*cos(122.27883582401089*x_0 - 292.33275106898638) + 0.8210000000000001)*sin(0.0322*sqrt(44.7 + 0.0015999999999999999/(-8.7105005166357822*x_0 + 5.53*tan(25.053058628800059*x_0 - 49.90060674547753) + 7.8962210870037767)) - (93.996203361623347 - 1.5546169493500435*x_0)*(117.89451540402374 - 54.751717533139202*x_0) + 3.42) + 0.24028830795069763)**3 + 0.00347
feynman_I_6_2b,ok,3,NoRef,0.6269387528611364,0.033307741125090135,74,46,74,7.072239637374878,,0.1,((-0.00796 + (-0.00688 * (-3.504008249416157 + (1.7339598113329304 * x_2)))) + (0.031100000000000003 + (0.41700000000000004 * sin((0.0751 + (-0.18000000000000002 * inv(((-0.00218 + (-0.0014 * abs((((0.805 * (-3.648690234065757 + (1.810834389535367 * x_0))) + ((0.627 + (72.0 * (-3.5208095926375687 + (1.7955920545817259 * x_1)))) + (-37.0 + (-0.185 * (-3.648690234065757 + (1.810834389535367 * x_0)))))) + (-0.084 + (-52.4 * (-3.504008249416157 + (1.7339598113329304 * x_2)))))))) + ((0.00047 + (-0.0889 * sin((93.4 * (-3.5208095926375687 + (1.7955920545817259 * x_1)))))) + (-0.5740000000000001 + (-0.19 * (-3.648690234065757 + (1.810834389535367 * x_0))))))))))))),-0.011929643501970561*x_2 + 0.41700000000000004*sin((0.02583879590428015*x_0 + 0.00667639*sin(167.70829789793321*x_1 - 328.84361595234894) + 0.00010514*Abs(1.122717321511928*x_0 + 129.28262792988426*x_1 - 90.859494113845551*x_2 - 108.60744634561909) + 0.17117266005011574)/(0.3440585340117197*x_0 + 0.0889*sin(167.70829789793321*x_1 - 328.84361595234894) + 0.0014*Abs(1.122717321511928*x_0 + 129.28262792988426*x_1 - 90.859494113845551*x_2 - 108.60744634561909) - 0.1175411444724937)) + 0.047247576755983163
feynman_I_8_14,ok,4,NoRef,0.0567002328182733,0.9222455771691064,74,74,74,6.916966676712036,,0.1,((0.08800000000000001 + (0.00129 * (-2.599248084478257 + (0.8845884196557181 * x_2)))) + (-0.0407 + (2.95 * abs((0.00045 + (0.8230000000000001 * arctan((((-7.45 + sin(((-0.00898 + (-0.0568 * ((-9.28 * (-2.8502199266344257 + (0.9130456171320038 * x_0))))**3)) + (0.0033 + (12.4 * sqrt((44.0 + (0.00957 * (-2.7225380020541645 + (0.925073228466846 * x_1)))))))))) - (0.058300000000000005 + (0.0096 * (-2.6197762566691063 + (0.8822041138208964 * x_3))))) * (((0.08800000000000001 * (-2.8502199266344257 + (0.9130456171320038 * x_0))) + (0.003 + (-0.098 * (-2.7225380020541645 + (0.925073228466846 * x_1))))) + ((-0.00955 + (-0.0632 * (-2.6197762566691063 + (0.8822041138208964 * x_3)))) + ((-0.007859999999999999 + (0.14700000000000002 * (-2.599248084478257 + (0.8845884196557181 * x_2)))) * (0.52 + (0.00416 * (-2.6197762566691063 + (0.8822041138208964 * x_3))))))))))))))),0.001141119061355876*x_2 + 2.95*Abs(0.8230000000000001*atan((0.008469159492680605*x_3 - sin(0.0568*(8.473063326984995*x_0 - 26.450040919167469)**3 + 12.4*sqrt(0.00885295079642772*x_1 + 43.973945311320342) - 0.00568) + 7.4831501479359768)*(0.08034801430761634*x_0 - 0.0906571763897509*x_1 - 0.05575529999348066*x_3 + (0.13003449768939058*x_2 - 0.38994946841830383)*(0.003669969113494929*x_3 + 0.50910173077225654) + 0.17500923007896617)) - 0.00045) + 0.04394696997102306
feynman_I_9_18,ok,9,NoRef,0.9226304783377592,0.03311615160939478,64,62,64,13.006714582443237,,0.1,(((((((-4.97 + (-6.3 * sin((-2.0300000000000002 + (20.8 * inv((0.005399999999999999 + (-0.6950000000000001 * (-5.425315389628147 + (3.544367204983429 * x_4)))))))))) - (30.0 + (-7.0 * (-12.220849580979717 + (3.5095633051568256 * x_5))))) - (34.4 + (0.373 * (-5.392816095681697 + (3.542785928524673 * x_6))))) + (-0.09230000000000001 + (0.007529999999999999 * (-5.3254948363333385 + (3.5109234238146523 * x_8))))) + (-1.26 + (-8.73 * (-5.3254948363333385 + (3.5109234238146523 * x_8))))) + (-0.0036999999999999997 + (-5.83 * (-5.392816095681697 + (3.542785928524673 * x_6))))) * (((5.33 + (-5.280887282031235 + (3.517700762370517 * x_1))) * (0.039200000000000006 + (-0.00528 * (-11.8704355229784 + (3.388706955506491 * x_7))))) * ((-0.42100000000000004 + (-0.0787 * (-5.454952378167819 + (3.5597416854716295 * x_2)))) * ((-0.0741 + (0.00805 * (-12.07450811257965 + (3.447755129551146 * x_3)))) * ((-0.662 + (-0.0937 * (-5.0619378650438245 + (3.429332041613027 * x_0)))) - (-0.012700000000000001 + (0.06960000000000001 * (-5.425315389628147 + (3.544367204983429 * x_4))))))))),(3.517700762370517*x_1 + 0.04911271796876504)*(0.28015167064661726*x_2 - 0.0083047521618073447)*(0.02775442879288672*x_3 - 0.1712997903062662)*(0.01789237272507427*x_7 - 0.10187589956132596)*(0.3213284122991407*x_0 + 0.2466879574668467*x_4 - 0.20260552907272544)*(-24.566943136097779*x_5 + 21.97590111463855*x_6 + 30.623924236520592*x_8 - 6.3*sin((5.000570471150872*x_4 + 13.134731782543128)/(2.463335207463484*x_4 - 3.775994195791563)) + 76.368839880271993)
feynman_test_1,ok,7,NoRef,0.9275016698856411,2.337966729745478,55,42,55,8.20080828666687,,0.1,((-0.26 + (-0.084 * (-5.227781264550111 + (3.4955479802810143 * x_0)))) * (((2.97 + (-5.46455807631665 + (3.5498345168665297 * x_4))) - ((0.0042899999999999995 + (-0.991 * (-5.207970175488111 + (3.4354126422346773 * x_1)))) + (-0.506 + (0.0012 * (-5.138990131434707 + (3.418222117248415 * x_3)))))) * ((-0.24100000000000002 + (-0.08310000000000001 * (-5.301254421293182 + (3.571895589168692 * x_2)))) * (4.25 + (6.8 * exp((((0.596 * (-5.138990131434707 + (3.418222117248415 * x_3))) + (0.026600000000000002 + (-1.53 * (-3.366539535406591 + (1.6550803839109154 * x_6))))) + (-0.54 + (-0.93 * (-3.537848367214543 + (1.7762555305867092 * x_5))))))))))),(0.29362603034360522*x_0 - 0.1791336262222093)*(0.2968245234599183*x_2 - 0.19953424240946346)*(4.25*exp(-2.037260381880055*x_3 + 1.6519176434456396*x_5 + 2.5322729873837006*x_6) + 881.55638491506329)*(3.4044939284545652*x_1 - 0.004101866540698098*x_3 + 3.5498345168665297*x_4 - 7.1477797320676463)*exp(2.037260381880055*x_3 - 1.6519176434456396*x_5 - 2.5322729873837006*x_6)
feynman_test_10,ok,3,NoRef,0.6780535433401433,0.2869212422239376,53,53,53,7.660686016082764,,0.1,(-0.749 + (0.0674 * sqrt((((24.400000000000002 + (-3.3845826183045533 + (1.6813002149621212 * x_1))) - ((9.540000000000001 + (8.24 * sin((0.443 + (7.17 * sin((-21.8 + (-46.6 * (-8.116061002775346 + (1.6342484134069302 * x_0)))))))))) - (19.8 + (2.32 * cos((54.5 + (77.7 * (-3.3460345348848217 + (1.6375695874502416 * x_2))))))))) * ((60.4 + (0.0211 * cos((-5.58 + (6.0 * (-3.3460345348848217 + (1.6375695874502416 * x_2))))))) - (-0.913 + (-17.2 * (-3.3460345348848217 + (1.6375695874502416 * x_2))))))))),0.0674*sqrt((28.166196904144154*x_2 + 0.0211*cos(9.8254175247014496*x_2 - 25.65620720930893) + 3.7612059999810677)*(1.6813002149621212*x_1 + 8.24*sin(7.17*sin(76.15597606476295*x_0 - 356.4084427293311) - 0.443) + 2.32*cos(127.23915694488378*x_2 - 205.48688336055066) + 31.275417381695448)) - 0.749
feynman_test_11,ok,4,NoRef,0.9248569432062497,0.31477010908083425,43,39,43,9.580311298370361,,0.1,(((3.4 + (-3.3954474918985897 + (1.6980452382715512 * x_0))) * (0.030000000000000002 + (-0.0063999999999999994 * (-3.665844595981015 + (1.777098795308299 * x_1))))) * ((16.0 + (-4.0 * sin((-0.7000000000000001 + (-0.9 * cos((0.02 + (-9.9 * (-5.236612109883896 + (3.481438590813907 * x_3)))))))))) + ((0.08 + (0.060000000000000005 * (-5.236612109883896 + (3.481438590813907 * x_3)))) * (20.0 + (-75.4 * (-3.346469913588077 + (1.6850115584239587 * x_2))))))),-(1.6980452382715512*x_0 + 0.0045525081014102103)*(0.011373432289973113*x_1 - 0.053461405414278496)*(-(127.0498715051665*x_2 - 272.323831484541)*(0.20888631544883444*x_3 - 0.23419672659303379) + 4.0*sin(0.9*cos(34.46624204905768*x_3 - 51.86245988785057) + 0.7000000000000001) + 16.0)
feynman_test_12,ok,5,NoRef,0.963855485469975,2.7568241036074883,64,58,64,13.805556774139404,,0.1,(((-0.0811 + inv((2.52 + (-3.5635370620943165 + (1.7939317028206654 * x_1))))) * (((((-0.0408 + (-2.5428592207713114 + (0.8562284556356499 * x_2))) - (-3.24 + (-0.309 * (-2.5428592207713114 + (0.8562284556356499 * x_2))))) * ((-0.0055 + (0.07260000000000001 * (-2.853922264819424 + (0.932495105440568 * x_4)))) - ((-0.0522 + (2.41 * (-8.932695855907657 + (1.8116048195913816 * x_3)))) - (-20.5 + (0.15 * (-2.6977268572244775 + (0.8745901392683244 * x_0))))))) * (-0.917 + (0.48700000000000004 * inv((-0.629 + (0.0568 * (-2.6977268572244775 + (0.8745901392683244 * x_0)))))))) * (6.67 + (-1.1 * sin((-0.466 + (-8.92 * (-2.6977268572244775 + (0.8745901392683244 * x_0))))))))) * (0.0497 + (0.0178 * (-2.6977268572244775 + (0.8745901392683244 * x_0))))),(0.01556770447897617*x_0 + 0.001680461941404302)*(0.04555355215787424*x_0 - 1.2043057219946513)*(0.14548786109875597*x_1 - 1.0846308557358491)*(1.120803048427066*x_2 - 0.12940271998964641)*(1.1*sin(7.801344042273454*x_0 - 23.597723566442339) + 6.67)*(0.1311885208902487*x_0 - 4.3659676152152299*x_3 + 0.06769914465498525*x_4 + 0.46264322772789292)/((0.04967671991044083*x_0 - 0.78223088549035033)*(1.7939317028206654*x_1 - 1.0435370620943165))
feynman_test_13,ok,5,NoRef,0.8726163497814312,0.005452609230981254,82,82,82,8.989961385726929,,0.1,(((0.00087 + abs((0.0010999999999999998 + (-1.42 * cos((-0.0077599999999999995 + (-4.86 * abs((-0.768 + (12.700000000000001 * (-2.6325494804343417 + (0.8669522048421392 * x_4)))))))))))) + ((-9.84 + (0.684 * (-8.806647690247798 + (1.7455943517050234 * x_2)))) - (-0.0732 + (-0.306 * (-3.5940895997809497 + (1.8135393947013234 * x_1)))))) * ((0.00811 + (0.00315 * (-2.6250159024465325 + (0.8809471830218581 * x_0)))) * (-0.0961 + (-0.09110000000000001 * abs((0.8250000000000001 + (8.24 * ((0.5860000000000001 + (-0.47200000000000003 * sqrt(((0.0912 + (-0.24400000000000002 * (-2.6325494804343417 + (0.8669522048421392 * x_4)))) + (((-0.27 + (-3.6 * cos((-0.10200000000000001 + (0.76 * (-1.746642865264792 + (0.5896839391773017 * x_3))))))) - (-0.06720000000000001 + (-9.8 * ((-0.9730000000000001 + (0.09530000000000001 * (-2.6325494804343417 + (0.8669522048421392 * x_4)))))**2))) - (-0.009089999999999999 + (-0.137 * (-8.806647690247798 + (1.7455943517050234 * x_2))))))))))**3))))))),(0.00015880009270657828 - 0.002774983626518853*x_0)*(0.09110000000000001*Abs(8.24*(0.47200000000000003*sqrt(0.23914642618358822*x_2 - 0.21153633798148198*x_4 + 9.8*(0.08262054512145587*x_4 - 1.2238819654853929)**2 - 3.6*cos(0.4481597937747493*x_3 - 1.4294485776012419) - 0.66667866033796901) - 0.5860000000000001)**3 - 0.8250000000000001) + 0.0961)*(0.55494305477860495*x_1 + 1.1939865365662361*x_2 + Abs(1.42*cos(4.86*Abs(11.010293001495169*x_4 - 34.201378401516142) + 0.0077599999999999995) - 0.0010999999999999998) - 16.889468437662465)
feynman_test_14,ok,5,BFGS,0.006555605794667296,13.28651213438798,35,35,35,10.942814350128174,,0.1,((0.0010293952389071159 + (0.000782830264899865 * (-2.4971016599479787 + (0.8755177320464741 * x_0)))) * ((-0.02192924522420829 + (-0.3829811839999476 * abs((-1.5566992548492418 + (-1.8362504524212548 + (0.5886238536748217 * x_1)))))) * (101.20825661949993 + (-44.51215973298303 * tan(((0.9191765262570052 + (0.6409965837403601 * (-2.7343051092784583 + (0.8676802164640326 * x_3)))) + ((0.47917652622001644 + (-1.1431289987286017 * (-2.82933830080293 + (0.9019774465276317 * x_2)))) + (0.319176526194431 + (0.5321787013045018 * (-2.7717036158853623 + (0.8910307375402117 * x_4))))))))))),(0.0006853817781024704*x_0 - 0.000925411515031853)*(44.51215973298303*tan(-1.0310765753249125*x_2 + 0.556180054532541*x_3 + 0.4741875807265423*x_4 + 1.7241063728786217) - 101.20825661949993)*(0.3829811839999476*Abs(0.5886238536748217*x_1 - 3.3929497072704966) + 0.02192924522420829)
feynman_test_15,ok,4,NoRef,0.8600044839327272,0.4949751747115439,94,74,94,8.424075603485107,,0.1,(((-6.45 + (-2.6083629970816253 + (0.8614753242282561 * x_2))) + (-0.0038699999999999997 + (-3.16 * (-2.6083629970816253 + (0.8614753242282561 * x_2))))) * (((-0.020800000000000003 + (-0.0069 * (-3.44398841134359 + (1.7062541540257399 * x_1)))) * (0.41600000000000004 + (6.26 * inv((0.561 + (52.9 * ((-0.0502 + (0.29300000000000004 * (-1.6328865507846893 + (0.5623491845950379 * x_3)))))**2)))))) - (0.401 + (0.07400000000000001 * sin(((-0.326 + (0.00139 * arctan(((0.048100000000000004 + (0.00149 * arctan((-2.6083629970816253 + (0.8614753242282561 * x_2))))) * ((0.444 + (0.00534 * (-3.44398841134359 + (1.7062541540257399 * x_1)))) * (49.6 + (-0.618 * (-2.6083629970816253 + (0.8614753242282561 * x_2))))))))) + ((0.031100000000000003 + (-30.6 * (-3.44398841134359 + (1.7062541540257399 * x_1)))) * (3.86 + (1.83 * (-2.775585808642215 + (0.2230513956628074 * x_0))))))))))),(1.860786700333033*x_2 + 0.81980592630368916)*((0.401 - 0.07400000000000001*sin((0.4081840540629376*x_0 - 1.219322029815254)*(52.211377113187643*x_1 - 105.41714538711385) + 0.00139*atan((0.0091113971824974513*x_1 + 0.425609101883425)*(0.5323917503730623*x_2 - 51.211968332196446)*(0.00149*atan(0.8614753242282561*x_2 - 2.6083629970816253) + 0.048100000000000004)) + 0.326))*(52.9*(0.16476831108634613*x_3 - 0.52863575937991403)**2 + 0.561) + (0.011773153662777605*x_1 - 0.0029635200382707653)*(22.006400000000002*(0.16476831108634613*x_3 - 0.52863575937991403)**2 + 6.4933759999999998))/(52.9*(0.16476831108634613*x_3 - 0.52863575937991403)**2 + 0.561)
feynman_test_16,ok,6,NoRef,0.850054907915597,10.159154954083665,70,70,70,12.072720050811768,,0.1,((((0.0407 + (0.0175 * (-2.5646829966487252 + (0.8976314789223115 * x_1)))) * ((0.629 + (-68.9 * (-2.5646829966487252 + (0.8976314789223115 * x_1)))) + ((4.13 + (0.169 * (-2.8339070085508693 + (0.8963785096562519 * x_3)))) * ((-0.00315 + (-47.5 * (-2.754039946388614 + (0.9247900733006543 * x_4)))) - (5.51 + (73.2 * ((-2.62 + (-0.257 * (-2.4906875140014773 + (0.8274788980025466 * x_0)))))**2)))))) - ((-0.050600000000000006 + (8.28 * (-2.497958180791681 + (0.846442877452173 * x_5)))) + (0.010400000000000001 + (-7.13 * (-2.635665760890794 + (0.8730170310102188 * x_2)))))) * (((-0.00196 + (-0.00292 * (-2.8339070085508693 + (0.8963785096562519 * x_3)))) * (17.6 + (5.2 * (-2.5646829966487252 + (0.8976314789223115 * x_1))))) - (0.45 + (-0.09620000000000001 * sin(((51.6 + (0.5930000000000001 * (-2.497958180791681 + (0.846442877452173 * x_5)))) - (-0.165 + (-3.3200000000000003 * (-2.754039946388614 + (0.9247900733006543 * x_4)))))))))),((4.66768369039602*x_1 + 4.2636484174266299)*(0.002617425248196255*x_3 - 0.006315008464968538) - 0.09620000000000001*sin(3.0703030433581725*x_4 + 0.5019406263291386*x_5 + 41.140298176780335) + 0.45)*(-6.22461143110286*x_2 + 7.00854702530399*x_5 + (0.01570855088114045*x_1 - 0.0041819524413526952)*(61.84680889774727*x_1 + (0.1514879681319066*x_3 + 3.651069715554903)*(43.92752848178108*x_4 + 73.2*(0.2126620767866545*x_0 + 1.9798933089016204)**2 - 125.3037474534592) - 177.33565846909718) - 1.9309968618037563)
feynman_test_17,ok,6,NoRef,0.8590812771430337,411.8977399148032,48,48,48,16.368401050567627,,0.1,(0.2 + (0.001 * (((0.3 + (0.1 * (-2.7108630841762187 + (0.8830372164530217 * x_4)))) * ((3.0 + (0.8 * (-2.765478966339881 + (0.9329498472453334 * x_1)))) * ((90.0 + (9.9 * (-2.58308061810788 + (0.8667775591446114 * x_5)))) + ((0.01 + (13.0 * (-2.609026883475403 + (0.9049875073710979 * x_0)))) + ((0.01 + (-9.0 * (-2.781416348213264 + (0.8769741774113623 * x_3)))) + (0.2 + (-6.4 * cos(((0.030000000000000002 + (3.0 * (-2.781416348213264 + (0.8769741774113623 * x_3)))) + (0.9 + (0.060000000000000005 * (-2.4807409694030844 + (0.8117468840952684 * x_2))))))))))))))**3)),0.001*(0.7463598777962668*x_1 + 0.7876168269280951)**3*(0.08830372164530217*x_4 + 0.028913691582378104)**3*(11.76483759582427*x_0 - 7.892767596702261*x_3 + 8.581097835531653*x_5 - 6.4*cos(0.048704813045716108*x_2 + 2.630922532234087*x_3 - 7.5630935028039769) + 55.76289952947113)**3 + 0.2
feynman_test_18,ok,5,NoRef,0.8423464364873743,0.3090886776929907,39,39,39,9.322509050369263,,0.1,(0.05 + (0.002 * (((9.0 + (4.3 * (-2.649399129385902 + (0.8900528640090624 * x_3)))) - ((-1.0 + (-2.0 * exp(((-0.01 + (-0.9 * (-2.8325456789844874 + (0.8985308040340149 * x_0)))) + ((-0.01 + (0.02 * (-2.391519112253692 + (0.8163618698332834 * x_2)))) * (-30.0 + (-9.9 * (-2.6338575830760558 + (0.8934994887606297 * x_4))))))))) + (-1.0 + (-1.7 * sin((0.9 + (3.0 * (-2.689919738378074 + (0.9109270103670807 * x_1))))))))))**2)),0.002*(3.827227315238968*x_3 + 25.341371355627115*exp(-0.8086777236306134*x_0 + (0.01632723739666567*x_2 - 0.05783038224507384)*(-8.845644938730234*x_4 - 3.9248099275470467)) + 1.7*sin(2.732781031101242*x_1 - 7.169759215134222) - 0.392416256359378)**2 + 0.05
feynman_test_19,ok,6,NoRef,0.7829588228034325,7.27979073328156,93,93,93,19.537999153137207,,0.1,(((0.00788 + ((-0.3 + (0.40800000000000003 * (-2.470148202109449 + (0.8643710414180056 * x_0)))))**3) - (0.375 + (0.182 * (-2.5340806714331805 + (0.8433488361089256 * x_3))))) * (((2.08 + (-2.563942402759304 + (0.8359465135192651 * x_4))) * (-0.00907 + (-0.0047 * (-2.586608786405093 + (0.8513854795762903 * x_5))))) * (66.1 + (77.60000000000001 * sqrt((0.0873 + (5.37 * abs((9.09 + (0.029200000000000004 * sqrt((-0.008159999999999999 + (0.14400000000000002 * (((7.890000000000001 + (-51.1 * (-2.5340806714331805 + (0.8433488361089256 * x_3)))) * ((-0.311 + (0.0026999999999999997 * (-2.469934740574904 + (0.8197279678209497 * x_1)))) * ((-41.5 + (-74.0 * (-2.586608786405093 + (0.8513854795762903 * x_5)))) - (63.5 + (8.42 * tan(((0.0417 + (0.41400000000000003 * (-2.510605559071305 + (0.8605237995995644 * x_2)))) * (60.7 + (0.00789 * (-2.510605559071305 + (0.8605237995995644 * x_2))))))))))))**2))))))))))))),(0.003087061296103938 - 0.004001511754008565*x_5)*(0.8359465135192651*x_4 - 0.4839424027593039)*(77.60000000000001*sqrt(5.37*Abs(0.029200000000000004*sqrt(0.14400000000000002*(137.38152231023553 - 43.0951255251661*x_3)**2*(0.0022132655131165639*x_1 - 0.31766882379955224)**2*(-63.00252548864548*x_5 - 8.42*tan((0.006789532778840563*x_2 + 60.68019132213893)*(0.35625685303421969*x_2 - 0.99769070145552035)) + 86.40905019397688)**2 - 0.008159999999999999) + 9.09) + 0.0873) + 66.1)*(-0.1534894881718245*x_3 + (0.35266338489854631*x_0 - 1.3078204664606553)**3 + 0.094082682200838838)
feynman_test_2,ok,6,NoRef,0.7511584040825824,0.9425435948686092,41,41,41,9.459911823272705,,0.1,((-0.9 + (0.01 * abs(((0.9 + (0.2 * (-3.484219578395549 + (1.7515960242856556 * x_1)))) * ((0.3 + (0.07 * (-3.694453183714725 + (1.849845799738913 * x_0)))) * ((9.0 + (-5.0 * (-3.442291868563275 + (1.728032016896608 * x_2)))) * (90.0 + (-83.4 * sin(((-0.9 + (1.5 * (-1.6813708131974574 + (0.5715451023570847 * x_5)))) + (-0.2 + (-1.8 * (-1.5805657668478423 + (0.5708335569588892 * x_4)))))))))))))) + (0.1 + (-0.2 * (-3.374365183451518 + (1.6756185087337063 * x_3))))),-0.33512370174674128*x_3 + 0.01*Abs((0.1294892059817239*x_0 + 0.04138827713996922)*(0.35031920485713114*x_1 + 0.2031560843208902)*(8.64016008448304*x_2 - 26.21145934281637)*(83.4*sin(1.027500402526001*x_4 - 0.857317653535627*x_5 + 0.77703783947006992) + 90.0)) - 0.1251269633096964
feynman_test_20,ok,7,NoRef,0.27748683795045315,3.465959910502108,92,92,92,10.251846551895142,,0.1,(0.00037999999999999997 + (1.02 * ((((3.5300000000000002 + (-2.5052288861366203 + (0.8487810534637035 * x_1))) * (((0.06130000000000001 + inv(((64.0 + (21.5 * (-2.783570439639793 + (0.9233358890323494 * x_5)))) * (-0.00949 + (-0.00421 * (-2.4913618241411206 + (0.870112794150215 * x_0))))))) + ((0.00306 + (-0.00868 * sin(((-0.0748 + (-4.89 * (-1.6532529969200138 + (0.5406303341028174 * x_6)))) - (37.300000000000004 + (0.0695 * (-2.7376235059154497 + (0.8673671831208826 * x_2)))))))) * (-5.71 + (4.44 * (-2.5572280095030715 + (0.8621049992891755 * x_3)))))) * ((0.9790000000000001 + (3.93 * (-2.5572280095030715 + (0.8621049992891755 * x_3)))) - ((-9.57 + (0.0040999999999999995 * (-1.6532529969200138 + (0.5406303341028174 * x_6)))) + (0.08850000000000001 + (-0.0485 * sin((-0.00822 + (-0.00074 * (-2.6907610883925144 + (0.890707011566884 * x_4))))))))))) * ((-0.031900000000000005 + (-0.010700000000000001 * (-2.7376235059154497 + (0.8673671831208826 * x_2)))) * (-0.06670000000000001 + (-0.056400000000000006 * exp((-0.0227 + (-0.8320000000000001 * (-2.6907610883925144 + (0.890707011566884 * x_4))))))))))**2)),1.02*(-0.06670000000000001 - 0.51722727637263511*exp(-0.7410682336236476*x_4))**2*(0.8487810534637035*x_1 + 1.0247711138633799)**2*(-0.0092808288593934446*x_2 - 0.0026074284867046905)**2*((3.82774619684394*x_3 - 17.064092362193638)*(0.00868*sin(0.06028201922690135*x_2 + 2.643682333762777*x_6 + 29.100128011400013) + 0.00306) + 0.06130000000000001 + 1/((0.00099863327963411806 - 0.00366317486337241*x_0)*(19.85172161419551*x_5 + 4.15323554774445)))**2*(3.38807264720646*x_3 - 0.0022165843698215511*x_6 - 0.0485*sin(0.000659123188559494*x_4 + 0.0062288367945895392) + 0.41737225994030103)**2 + 0.00037999999999999997
feynman_test_3,ok,4,NoRef,0.8582265954812098,0.7329077930917495,52,52,52,13.48497748374939,,0.1,(0.46900000000000003 + (-5.07 * exp(((-0.045500000000000006 + (-5.61 * abs((((-0.0654 + (-0.733 * abs(((0.0033399999999999997 + (-0.00141 * (-16.172015121786515 + (3.5941604003366345 * x_2)))) * ((0.00887 + (4.58 * cos(((26.3 + (-0.624 * (-15.032047874287718 + (3.353815118292767 * x_3)))) * (-2.88 + (1.48 * (-3.471159570853373 + (1.6737506595930596 * x_0)))))))) - (8.59 + (0.0751 * (-3.471159570853373 + (1.6737506595930596 * x_0))))))))) + (0.044300000000000006 + (0.05380000000000001 * (-3.471159570853373 + (1.6737506595930596 * x_0))))) - (0.00851 + (0.00155 * (-3.471159570853373 + (1.6737506595930596 * x_0)))))))) - (-0.268 + (-4.62 * sin((2e-05 + (0.0723 * (-4.859006065813082 + (1.6427931891012966 * x_1))))))))))),0.46900000000000003 - 6.333422805628811*exp(4.62*sin(0.11877394757202375*x_1 - 0.3512861385582858) - 5.61*Abs(-0.087453471963737381*x_0 + 0.733*Abs((0.0050677661644746547*x_2 - 0.026142541321718986)*(0.12569867453543878*x_0 - 4.58*cos((2.4771509761977282*x_0 - 8.017316164862992)*(2.092780633814687*x_3 - 35.679997873555537)) + 8.320445916228912)) + 0.21097808757708877))
feynman_test_4,ok,5,NoRef,0.5653112711956678,0.33289745781654456,60,60,60,16.497439861297607,,0.1,(1.0 + (0.2 * sqrt(((0.2 + (0.1 * sin((-0.01 + (0.9 * cos((5.0 + (9.0 * (-3.631622653697142 + (1.8179962395743536 * x_4)))))))))) * (0.09000000000000001 + (0.09000000000000001 * (((70.0 + (-16.3 * (-3.434758293955252 + (1.7338496667716403 * x_0)))) + ((-0.3 + (-4.4 * (-3.4980833203229977 + (1.8537679695560751 * x_2)))) + ((-0.3 + (7.0 * (-8.409856081703799 + (0.8421415637065467 * x_1)))) + (-0.3 + (-8.0 * sin((-0.9 + (-9.0 * (-3.3956721904323857 + (1.6818367301853963 * x_3)))))))))))**2)))))),0.2*sqrt(0.09000000000000001*(-28.261749568377738*x_0 + 5.894990945945827*x_1 - 8.1565790660467311*x_2 + 8.0*sin(15.136530571668567*x_3 - 29.661049713891471) + 81.609134228965207)**2 + 0.09000000000000001)*sqrt(0.1*sin(0.9*cos(16.361966156169182*x_4 - 27.68460388327428) - 0.01) + 0.2) + 1.0
